voltage,current,sound,gas,temp,hum,heading,tahmin,durum
5.0,13.514,1015.0,1023.0,23.2,54.0,241.85996855812976,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,229.57392125990089,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.40525943635717,1,NORMAL
5.0,13.514,1022.0,1023.0,22.8,55.0,305.138526423986,-1,ANOMALI
5.0,13.514,1014.0,1023.0,22.5,60.0,228.43191850767025,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,56.0,305.6504329055065,-1,ANOMALI
5.0,13.514,1011.0,1023.0,23.5,52.0,289.38890694569415,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.7,59.0,229.49715161466776,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,61.0,231.00653492719837,1,NORMAL
5.0,13.514,1022.0,1023.0,23.4,54.0,280.2733306416293,1,NORMAL
5.0,13.514,1016.0,1023.0,23.4,55.0,241.0976429637982,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,55.0,291.44773632710536,1,NORMAL
5.0,13.514,1018.0,1023.0,22.6,60.0,228.19162665655423,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.04201933022972,1,NORMAL
5.0,13.514,1008.0,1023.0,23.9,54.0,228.695485276672,1,NORMAL
5.0,13.514,1016.0,1023.0,23.7,54.0,244.9336244289462,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,228.9495656358557,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,55.0,240.73834663323996,1,NORMAL
5.0,13.514,1011.0,1023.0,22.9,53.0,224.7519678718435,1,NORMAL
5.0,13.514,1014.0,1023.0,22.6,60.0,228.5493513405821,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,56.0,305.8189705639248,-1,ANOMALI
5.0,13.514,995.0,1023.0,23.4,54.0,242.7668067545933,1,NORMAL
5.0,13.514,1010.0,1023.0,24.0,53.0,229.1320602549526,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,56.0,274.7340046678874,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.47105597907884,1,NORMAL
5.0,13.514,1016.0,1023.0,22.8,55.0,225.45689445801315,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,227.7996186852677,1,NORMAL
5.0,13.514,1008.0,1023.0,22.7,60.0,226.1184306239925,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,54.0,272.3936069672848,1,NORMAL
5.0,13.514,1003.0,1023.0,22.9,54.0,224.5501494474468,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.02826366648517,1,NORMAL
5.0,13.514,1015.0,1023.0,24.3,54.0,235.77286021459972,1,NORMAL
5.0,13.514,1022.0,1023.0,23.9,54.0,228.37662309317656,1,NORMAL
5.0,13.514,1010.0,1023.0,22.9,54.0,224.13754803352617,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,228.46822925891712,1,NORMAL
5.0,13.514,1019.0,1023.0,23.5,54.0,245.07055282003503,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.7998361139047,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.36773684715607,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,62.0,228.2864846703984,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.92709472995045,1,NORMAL
5.0,13.514,1018.0,1023.0,22.7,60.0,226.4216472329888,1,NORMAL
5.0,13.514,1001.0,1023.0,24.2,53.0,228.5935661878652,1,NORMAL
5.0,13.514,1013.0,1023.0,22.7,54.0,227.4094127900014,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.15093412694523,1,NORMAL
5.0,13.514,1019.0,1023.0,23.3,53.0,283.01519470777293,1,NORMAL
5.0,13.514,1014.0,1023.0,22.7,56.0,229.03655618565432,1,NORMAL
5.0,13.514,923.0,1023.0,23.4,54.0,242.52556837372288,-1,ANOMALI
5.0,13.514,1020.0,1023.0,24.3,53.0,236.61540524515223,1,NORMAL
5.0,13.514,1021.0,1023.0,24.1,53.0,227.49322290530907,1,NORMAL
5.0,13.514,1021.0,1023.0,23.0,55.0,303.0061462987155,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.979271915352,1,NORMAL
5.0,13.514,1010.0,1023.0,22.7,55.0,226.93175980529176,1,NORMAL
5.0,13.514,999.0,1023.0,24.1,53.0,228.54476645559487,1,NORMAL
5.0,13.514,1020.0,1023.0,24.0,52.0,227.99034497516536,1,NORMAL
5.0,13.514,1014.0,1023.0,23.8,55.0,227.66499713469048,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,230.30963474345356,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,227.9417787010169,1,NORMAL
5.0,13.514,1014.0,1023.0,22.6,60.0,226.2206658401533,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,54.0,289.09349200048564,1,NORMAL
5.0,13.514,1016.0,1023.0,24.0,54.0,227.6201094852948,1,NORMAL
5.0,13.514,1018.0,1023.0,23.4,54.0,281.1887999282518,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,54.0,281.30993247402023,1,NORMAL
5.0,13.514,1021.0,1023.0,23.4,54.0,305.2800306519207,1,NORMAL
5.0,13.514,1019.0,1023.0,23.1,54.0,303.36067370764897,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,54.0,237.5168884708144,1,NORMAL
5.0,13.514,1021.0,1023.0,24.1,52.0,227.9224726680249,1,NORMAL
5.0,13.514,1009.0,1023.0,22.7,60.0,226.2260693562616,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.0408694436981,1,NORMAL
5.0,13.514,1005.0,1023.0,24.0,59.0,227.89380705323896,1,NORMAL
5.0,13.514,1013.0,1023.0,23.9,54.0,228.5523221754431,1,NORMAL
5.0,13.514,999.0,1023.0,23.9,54.0,228.4577766859212,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,55.0,221.30031067857283,1,NORMAL
5.0,13.514,1019.0,1023.0,24.1,52.0,228.4064437549947,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,223.51641218803329,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.09511488414088,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,60.0,230.01311375503585,1,NORMAL
5.0,13.514,1019.0,1023.0,22.6,60.0,227.99034497516536,1,NORMAL
5.0,13.514,1000.0,1023.0,23.3,55.0,240.88057355075256,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.4914274743563,1,NORMAL
5.0,13.514,1003.0,1023.0,24.3,53.0,229.77140219176408,1,NORMAL
5.0,13.514,1009.0,1023.0,23.5,53.0,236.54440050098307,1,NORMAL
5.0,13.514,1010.0,1023.0,23.5,49.0,224.87480912964455,1,NORMAL
5.0,13.514,1009.0,1023.0,24.3,54.0,237.19399711429776,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.52331780630925,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,54.0,237.1062537886857,1,NORMAL
5.0,13.514,1018.0,1023.0,24.0,53.0,228.0940580589171,1,NORMAL
5.0,13.514,1011.0,1023.0,24.2,52.0,230.13533500551316,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,229.1308562332764,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.5489903025085,1,NORMAL
5.0,13.514,998.0,1023.0,22.7,55.0,221.2088343126348,1,NORMAL
5.0,13.514,1013.0,1023.0,24.0,52.0,228.60541986673695,1,NORMAL
5.0,13.514,1002.0,1023.0,22.6,56.0,226.8667571816227,1,NORMAL
5.0,13.514,1012.0,1023.0,22.6,60.0,225.78823398371105,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.2998628201921,1,NORMAL
5.0,13.514,1013.0,1023.0,23.6,55.0,245.8236933019761,1,NORMAL
5.0,13.514,1008.0,1023.0,24.1,52.0,225.44603032070165,1,NORMAL
5.0,13.514,1005.0,1023.0,24.2,53.0,230.6451656852548,1,NORMAL
5.0,13.514,1016.0,1023.0,23.9,54.0,228.39133941979637,1,NORMAL
5.0,13.514,1020.0,1023.0,24.3,53.0,229.5115754961365,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.47946045235028,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,230.30281718555148,1,NORMAL
5.0,13.514,1021.0,1023.0,23.4,53.0,282.2391544094726,1,NORMAL
5.0,13.514,1010.0,1023.0,23.3,53.0,278.3499225917278,1,NORMAL
5.0,13.514,1005.0,1023.0,24.2,53.0,230.724462849045,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,228.84603009004735,1,NORMAL
5.0,13.514,1010.0,1023.0,24.4,52.0,235.94315183375323,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.9838455443048,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.23670112930563,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,228.65222278030632,1,NORMAL
5.0,13.514,1007.0,1023.0,24.1,53.0,228.65953114845613,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,229.7998361139047,1,NORMAL
5.0,13.514,767.3189912834907,1023.0,22.1,61.0,228.33847054376437,-1,ANOMALI
5.0,13.514,1014.0,1023.0,22.7,60.0,226.23886551517035,1,NORMAL
5.0,13.514,1011.0,1023.0,22.7,60.0,226.2481703615917,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,224.4495031679089,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,59.0,230.0982278851993,1,NORMAL
5.0,13.514,1015.0,1023.0,23.3,52.0,225.36964506184705,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,60.0,229.48370335842984,1,NORMAL
5.0,13.514,1016.0,1023.0,23.3,54.0,241.37143358876804,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,60.0,228.7193885422989,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,60.0,228.5838650360072,1,NORMAL
5.0,13.514,1021.0,1023.0,22.8,58.0,228.7230479550407,1,NORMAL
5.0,13.514,1022.0,1023.0,22.7,59.0,231.75053946217895,1,NORMAL
5.0,13.514,1014.0,1023.0,23.8,53.0,228.5523221754431,1,NORMAL
5.0,13.514,1016.0,1023.0,23.9,54.0,228.43191850767025,1,NORMAL
5.0,13.514,1023.0,401.16776352429224,23.3,53.0,284.18713493872013,-1,ANOMALI
5.0,13.514,1021.0,1023.0,23.4,53.0,237.5168884708144,1,NORMAL
5.0,13.514,1021.0,1023.0,22.8,55.0,304.7910039452652,-1,ANOMALI
5.0,13.514,1012.0,1023.0,22.7,56.0,306.49716084414246,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.7,59.0,229.3987053549955,1,NORMAL
5.0,13.514,1019.0,1023.0,24.0,53.0,228.2961159725463,1,NORMAL
5.0,13.514,1016.0,1023.0,23.2,54.0,240.26437040320556,1,NORMAL
5.0,13.514,1010.0,1023.0,24.3,52.0,235.65865443939092,1,NORMAL
5.0,13.514,1014.0,1023.0,22.7,60.0,228.14682292603464,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,230.4031709873542,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.05446624820527,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,228.6348903612225,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,54.0,237.1756887087838,1,NORMAL
5.0,13.514,985.0,1023.0,24.0,52.0,228.07104678278856,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,60.0,365.4710609606672,-1,ANOMALI
5.0,13.514,987.0,1023.0,23.3,55.0,241.70929436185284,1,NORMAL
5.0,13.514,1020.0,1023.0,24.1,53.0,228.63364378049928,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.44642352520935,1,NORMAL
5.0,13.514,1018.0,1023.0,23.0,54.0,299.7103501698812,1,NORMAL
5.0,13.514,1011.0,1023.0,24.0,52.0,228.92174158628157,1,NORMAL
5.0,13.514,1007.0,1023.0,22.1,62.0,227.41841174353,1,NORMAL
5.0,13.514,1020.0,1023.0,23.4,54.0,240.843082117687,1,NORMAL
5.0,13.514,1011.0,1023.0,24.2,53.0,230.47866601134265,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.67037291089247,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,231.1863917050268,1,NORMAL
5.0,13.514,1022.0,1023.0,23.3,54.0,237.26939249285724,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,224.03034737273515,1,NORMAL
5.0,13.514,1003.0,1023.0,24.0,54.0,227.9224726680249,1,NORMAL
5.0,13.514,1019.0,1023.0,23.6,53.0,247.15544687233503,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.4828146203116,1,NORMAL
5.0,13.514,1023.0,1023.0,23.5,53.0,290.4622715234222,1,NORMAL
5.0,13.514,1018.0,1023.0,24.4,53.0,235.97367157072725,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.9040281284547,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,227.8271245781613,1,NORMAL
5.0,13.514,1003.0,1023.0,24.3,51.0,224.056944767529,1,NORMAL
5.0,13.514,1009.0,1023.0,22.7,59.0,226.30290755449323,1,NORMAL
5.0,13.514,1015.0,1023.0,22.7,61.0,225.479999108978,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.5838650360072,1,NORMAL
5.0,13.514,1022.0,1023.0,23.6,54.0,241.8360885693558,1,NORMAL
5.0,13.514,1007.0,1023.0,23.5,55.0,245.2088788311233,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.505963036211,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.2998628201921,1,NORMAL
5.0,13.514,962.0,1023.0,22.5,59.0,227.99034497516536,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,62.0,228.5990217782561,1,NORMAL
5.0,13.514,986.0,1023.0,23.4,54.0,242.71579270637693,1,NORMAL
5.0,13.514,1016.0,1023.0,24.4,52.0,236.54049774660933,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.23518834371384,1,NORMAL
5.0,13.514,1015.0,1023.0,23.2,55.0,301.01879568854736,1,NORMAL
5.0,13.514,1020.0,1023.0,23.9,54.0,228.90049374238188,1,NORMAL
5.0,13.514,991.0,1023.0,22.9,55.0,224.83488293688893,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,229.7020554233162,1,NORMAL
5.0,13.514,1019.0,1023.0,23.3,54.0,283.47853353962387,1,NORMAL
5.0,13.514,1015.0,1023.0,24.1,53.0,224.24562930986312,1,NORMAL
5.0,13.514,1011.0,1023.0,24.2,53.0,230.9093273989142,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.70581099675067,1,NORMAL
5.0,13.514,1015.0,1023.0,24.1,53.0,229.0402040184042,1,NORMAL
5.0,13.514,1023.0,1023.0,23.1,53.0,300.2412755392436,-1,ANOMALI
5.0,13.514,1009.0,1023.0,22.6,60.0,225.7306642538028,1,NORMAL
5.0,13.514,1021.0,1023.0,23.5,54.0,246.30578361782875,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,55.0,225.7687212364926,1,NORMAL
5.0,13.514,1021.0,1023.0,23.5,54.0,245.6362654292726,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.7138749261489,1,NORMAL
5.0,13.514,1019.0,1023.0,24.4,53.0,235.85505665693933,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,230.4714091095958,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,61.0,231.5321366878524,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,230.61009035831955,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,60.0,228.42655787663907,1,NORMAL
5.0,13.514,999.0,1023.0,23.9,55.0,289.6406722668203,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.7,59.0,229.3987053549955,1,NORMAL
5.0,13.514,1009.0,1023.0,24.2,53.0,230.9658471093117,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,55.0,259.5903283159531,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,230.87519273029508,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,242.36412436813504,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,230.1118939900131,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,54.0,240.9525821268369,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,223.4756821292277,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,60.0,231.01383982059895,1,NORMAL
5.0,13.514,1013.0,1023.0,23.2,54.0,224.55772557426943,1,NORMAL
5.0,13.514,1023.0,1023.0,23.5,53.0,288.64086268756404,1,NORMAL
5.0,13.514,999.0,1023.0,23.3,52.0,224.22412454151265,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,53.0,281.6565451816006,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,228.49525788606752,1,NORMAL
2.534771814743352,13.514,1013.0,1023.0,23.3,55.0,240.56921689533849,1,NORMAL
5.0,13.514,1017.0,1023.0,22.8,54.0,226.03140015669095,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,60.0,227.99154954106933,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.5173709350924,1,NORMAL
5.0,13.514,1018.0,1023.0,23.9,53.0,228.5227719155954,1,NORMAL
5.0,13.514,1008.0,1023.0,23.0,53.0,224.25701280825328,1,NORMAL
5.0,13.514,1011.0,1023.0,23.2,53.0,224.3452195977323,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,54.0,241.37143358876804,1,NORMAL
5.0,13.514,1019.0,1023.0,24.1,54.0,228.3762456141524,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,55.0,240.7327285547915,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,55.0,240.26437040320556,1,NORMAL
5.0,13.514,1016.0,1023.0,24.4,52.0,236.02220918364293,1,NORMAL
5.0,13.514,1021.0,1023.0,23.5,55.0,289.1145201784641,1,NORMAL
5.0,13.514,1015.0,1023.0,22.4,55.0,230.17785746076,1,NORMAL
5.0,13.514,1023.0,1023.0,24.1,53.0,227.85602176943897,1,NORMAL
5.0,13.514,1011.0,1023.0,22.8,55.0,225.3622991066604,1,NORMAL
5.0,13.514,1023.0,1023.0,23.5,53.0,290.5179812627099,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,230.3600950053001,1,NORMAL
5.0,13.514,999.0,1023.0,22.7,56.0,228.1825446590915,1,NORMAL
5.0,13.514,939.0,1023.0,22.5,60.0,227.66499713469048,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.2,61.0,229.2484545293613,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.43497903254948,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,60.0,228.5099543983952,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.70099424673447,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,62.0,228.05446624820527,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.63546342690265,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.81407483429035,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,231.6963776161997,1,NORMAL
5.0,13.514,1005.0,1023.0,24.4,53.0,236.71423065939177,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,229.49171790236835,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,228.14874179979356,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,55.0,242.01635743318343,1,NORMAL
5.0,13.514,1003.0,1023.0,19.287247737106963,60.0,225.67502949676677,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.7984202671264,1,NORMAL
5.0,13.514,1015.0,1023.0,23.4,55.0,282.7493963294658,1,NORMAL
5.0,13.514,1009.0,1023.0,23.0,52.0,225.1660742581311,1,NORMAL
5.0,13.514,1019.0,1023.0,24.1,53.0,227.90229747701284,1,NORMAL
5.0,13.514,1020.0,1023.0,23.4,52.0,289.25077295128835,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,230.32951773203075,1,NORMAL
5.0,13.514,930.0,1023.0,22.5,60.0,228.4965871227273,-1,ANOMALI
5.0,13.514,1022.0,1023.0,23.2,54.0,237.52292337318443,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,54.0,240.96711804553348,1,NORMAL
5.0,13.514,1012.0,1023.0,23.1,53.0,224.95759010433068,1,NORMAL
5.0,13.514,1015.0,1023.0,23.5,54.0,224.25701280825328,1,NORMAL
5.0,13.514,1011.0,1023.0,24.3,54.0,235.14554443389636,1,NORMAL
5.0,13.514,1020.0,1023.0,23.4,55.0,281.2756030715896,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,229.27495656358903,1,NORMAL
5.0,13.514,1017.0,1023.0,23.1,53.0,224.8274228727612,1,NORMAL
5.0,13.514,1009.0,1023.0,23.6,54.0,245.69763759587568,1,NORMAL
5.0,13.514,1021.0,1023.0,22.6,59.0,228.43191850767025,1,NORMAL
5.0,13.514,1013.0,1023.0,22.7,60.0,226.4154507172217,1,NORMAL
5.0,13.514,1005.0,1023.0,23.1,54.0,224.5469155735008,1,NORMAL
5.0,13.514,1019.0,1023.0,22.7,55.0,233.6251831781705,1,NORMAL
5.0,13.514,1023.0,1023.0,23.8,56.0,291.892819395256,-1,ANOMALI
5.0,13.514,1015.0,1023.0,23.0,54.0,302.1016163389964,1,NORMAL
5.0,13.514,1021.0,1023.0,22.2,61.0,229.3137958254128,1,NORMAL
5.0,13.514,1012.0,1023.0,24.3,51.0,224.8808821268931,1,NORMAL
5.0,13.514,1022.0,1023.0,23.3,54.0,241.57879077547312,1,NORMAL
5.0,13.514,1008.0,1023.0,24.4,52.0,235.8524908602534,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.84254168775408,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,230.82634202955572,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,55.0,240.1350019408478,1,NORMAL
5.0,13.514,1011.0,1023.0,22.5,61.0,227.37695081440347,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,60.0,229.215847105048,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.1689848087098,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.1712691671067,1,NORMAL
5.0,13.514,1014.0,1023.0,22.7,60.0,225.90157590245576,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,230.06600164333537,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,230.06361685303008,1,NORMAL
5.0,13.514,1004.0,1023.0,23.6,53.0,246.1880711295709,1,NORMAL
5.0,13.514,1010.0,1023.0,24.2,53.0,230.09393948224889,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.5200945367463,1,NORMAL
5.0,13.514,1017.0,1023.0,23.8,54.0,228.43191850767025,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.4336303624505,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,54.0,224.32892346125263,1,NORMAL
5.0,13.514,1016.0,1023.0,23.7,55.0,221.9913718990408,1,NORMAL
5.0,13.514,1021.0,1023.0,23.3,53.0,237.3070341706154,1,NORMAL
5.0,13.514,1023.0,1023.0,24.1,54.0,228.07274442777583,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,53.0,288.5631270867456,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,228.19501317211368,1,NORMAL
5.0,13.514,1017.0,1023.0,24.1,53.0,228.97901160380852,1,NORMAL
5.0,13.514,1021.0,1023.0,23.1,54.0,302.288139305005,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,59.0,229.34646394753216,1,NORMAL
5.0,13.514,1011.0,1023.0,23.5,52.0,290.71285845653705,-1,ANOMALI
5.0,13.514,1013.0,1023.0,23.1,54.0,223.8359498604889,1,NORMAL
5.0,13.514,1011.0,1023.0,23.1,54.0,224.1313218943116,1,NORMAL
5.0,13.514,1022.0,1023.0,23.5,53.0,289.07869453709736,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.2348805951065,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.2678933002908,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.63546342690265,1,NORMAL
5.0,13.514,1022.0,1023.0,23.2,55.0,241.35360319918243,1,NORMAL
5.0,13.514,1020.0,1023.0,24.1,52.0,228.67054863271613,1,NORMAL
5.0,13.514,1013.0,1023.0,23.9,54.0,228.2716992760558,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.7852926959356,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.47188849850448,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,55.0,240.56921689533849,1,NORMAL
5.0,13.514,1021.0,1023.0,22.4,61.0,230.724462849045,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,229.68441533904928,1,NORMAL
5.0,13.514,1010.0,1023.0,24.1,54.0,228.1375176621736,1,NORMAL
5.0,13.514,1010.0,1023.0,24.4,52.0,235.72370689253543,1,NORMAL
5.0,13.514,1008.0,1023.0,23.0,53.0,224.2071738318101,1,NORMAL
5.0,13.514,1017.0,1023.0,22.7,60.0,228.0127875041833,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,55.0,240.89459534975197,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.08868056156183,1,NORMAL
5.0,13.514,984.0,1023.0,24.4,52.0,224.55460008543125,-1,ANOMALI
5.0,13.514,1019.0,1023.0,22.4,61.0,230.00124846745348,1,NORMAL
5.0,13.514,1015.0,1023.0,24.3,53.0,236.1378161641048,1,NORMAL
5.0,13.514,1019.0,1023.0,23.9,53.0,228.62361244399725,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,54.0,223.31168438732587,1,NORMAL
5.0,13.514,1023.0,2102.1525752274733,22.7,59.0,228.95109118413495,1,NORMAL
5.0,13.514,1017.0,1023.0,23.4,55.0,284.25277977453896,1,NORMAL
5.0,13.514,1019.0,1023.0,23.3,53.0,280.9288899813315,1,NORMAL
5.0,13.514,1012.0,1023.0,23.0,53.0,223.6894026775124,1,NORMAL
5.0,27.896645262571695,1011.0,1023.0,24.2,53.0,231.02869184557508,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,229.34959068951008,1,NORMAL
5.0,13.514,1011.0,1023.0,22.7,55.0,225.91465897693888,1,NORMAL
5.0,13.514,1011.0,1023.0,23.6,55.0,242.0183937548639,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,53.0,237.83831857075197,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,60.0,230.3176984669213,1,NORMAL
5.0,13.514,1002.0,1023.0,24.2,53.0,230.34571563715284,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,228.1164038906335,1,NORMAL
5.0,13.514,1328.8055419898405,1023.0,22.7,59.0,229.9544312349508,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.90154970284783,1,NORMAL
5.0,13.514,1019.0,1023.0,22.6,59.0,227.53052636285256,1,NORMAL
